CustomerID,Recency,Frequency,Monetary,LastPurchase,R,F,M,RFM_Score,Segment,AOV,Country
16927,115,3,543.05,2011-08-16 11:10:00,2,4,3,243,At Risk but Loyal,181.01666666666665,United Kingdom
16928,80,17,2814.7,2011-09-20 15:10:00,2,5,5,255,At Risk but Loyal,165.5705882352941,United Kingdom
16929,3,7,1295.39,2011-12-06 08:37:00,5,5,4,554,Champions,185.0557142857143,United Kingdom
16930,26,3,378.89,2011-11-13 16:13:00,4,4,2,442,Champions,126.29666666666667,United Kingdom
16931,5,21,4554.87,2011-12-04 13:15:00,5,5,5,555,Champions,216.89857142857142,United Kingdom
16932,53,1,150.23000000000002,2011-10-17 14:12:00,3,2,1,321,Potential Loyalist,150.23000000000002,United Kingdom
16933,1,2,563.23,2011-12-08 12:54:00,5,3,3,533,Potential Loyalist,281.615,United Kingdom
16934,54,2,931.03,2011-10-16 12:40:00,3,3,3,333,Potential Loyalist,465.515,United Kingdom
16936,25,1,261.9,2011-11-14 11:04:00,4,2,2,422,New Customers,261.9,United Kingdom
16938,8,4,2711.6800000000003,2011-12-01 10:20:00,5,4,5,545,Champions,677.9200000000001,United Kingdom
16940,52,3,3049.88,2011-10-18 13:15:00,3,4,5,345,Loyal,1016.6266666666667,United Kingdom
16942,12,9,1904.99,2011-11-27 12:40:00,5,5,4,554,Champions,211.66555555555556,United Kingdom
16943,211,3,816.73,2011-05-12 11:57:00,1,4,3,143,At Risk but Loyal,272.24333333333334,United Kingdom
16945,21,19,4345.5,2011-11-18 11:39:00,4,5,5,455,Champions,228.71052631578948,United Kingdom
16947,235,1,406.48,2011-04-18 09:38:00,1,2,2,122,Hibernating,406.48,United Kingdom
16948,138,3,435.02,2011-07-24 12:46:00,2,4,2,242,At Risk but Loyal,145.00666666666666,United Kingdom
16949,3,6,1286.27,2011-12-06 11:07:00,5,5,4,554,Champions,214.37833333333333,United Kingdom
16950,56,3,1178.56,2011-10-14 09:06:00,3,4,4,344,Loyal,392.8533333333333,United Kingdom
16951,134,3,1277.75,2011-07-28 12:05:00,2,4,4,244,At Risk but Loyal,425.9166666666667,United Kingdom
16952,109,2,167.61,2011-08-22 13:03:00,2,3,1,231,Potential Loyalist,83.805,United Kingdom
16953,30,1,20.8,2011-11-09 15:54:00,4,2,1,421,New Customers,20.8,United Kingdom
16954,0,9,2085.08,2011-12-09 09:46:00,5,5,5,555,Champions,231.67555555555555,United Kingdom
16955,184,4,518.67,2011-06-08 10:36:00,1,4,3,143,At Risk but Loyal,129.6675,United Kingdom
16956,17,1,308.74,2011-11-22 08:56:00,4,2,2,422,New Customers,308.74,United Kingdom
16957,239,2,416.64,2011-04-14 13:56:00,1,3,2,132,Potential Loyalist,208.32,United Kingdom
16959,87,1,117.35000000000001,2011-09-13 15:03:00,2,2,1,221,Hibernating,117.35000000000001,United Kingdom
16960,38,3,507.05,2011-11-01 11:35:00,3,4,3,343,Loyal,169.01666666666668,United Kingdom
16961,116,1,234.17,2011-08-15 13:46:00,2,2,1,221,Hibernating,234.17,United Kingdom
16963,187,1,110.55000000000001,2011-06-05 13:48:00,1,2,1,121,Hibernating,110.55000000000001,United Kingdom
16965,226,1,201.19,2011-04-27 12:08:00,1,2,1,121,Hibernating,201.19,United Kingdom
16966,8,7,2154.97,2011-12-01 13:40:00,5,5,5,555,Champions,307.8528571428571,United Kingdom
16967,189,1,319.02,2011-06-03 14:24:00,1,2,2,122,Hibernating,319.02,United Kingdom
16968,4,2,439.43,2011-12-05 15:02:00,5,3,2,532,Potential Loyalist,219.715,United Kingdom
16969,39,3,650.41,2011-10-31 13:12:00,3,4,3,343,Loyal,216.8033333333333,United Kingdom
16971,38,1,357.21,2011-11-01 15:06:00,3,2,2,322,Potential Loyalist,357.21,United Kingdom
16976,267,1,251.51999999999998,2011-03-17 16:33:00,1,2,2,122,Hibernating,251.51999999999998,United Kingdom
16978,77,1,344.33,2011-09-23 12:50:00,2,2,2,222,Hibernating,344.33,United Kingdom
16979,3,6,1852.0,2011-12-06 12:21:00,5,5,4,554,Champions,308.6666666666667,United Kingdom
16980,255,2,1028.46,2011-03-29 16:36:00,1,3,4,134,Potential Loyalist,514.23,United Kingdom
16982,60,1,384.06,2011-10-10 12:28:00,3,2,2,322,Potential Loyalist,384.06,United Kingdom
16983,12,7,1905.87,2011-11-27 12:10:00,5,5,4,554,Champions,272.26714285714286,United Kingdom
16984,88,2,4459.52,2011-09-12 13:43:00,2,3,5,235,Potential Loyalist,2229.76,United Kingdom
16985,17,10,5464.12,2011-11-22 13:33:00,4,5,5,455,Champions,546.412,United Kingdom
16986,29,2,1873.2,2011-11-10 11:55:00,4,3,4,434,Potential Loyalist,936.6,United Kingdom
16987,3,7,1616.8,2011-12-06 17:26:00,5,5,4,554,Champions,230.97142857142856,United Kingdom
16988,5,1,126.12,2011-12-04 16:02:00,5,2,1,521,New Customers,126.12,United Kingdom
16989,7,6,1133.25,2011-12-02 16:39:00,5,5,4,554,Champions,188.875,United Kingdom
16990,218,1,179.0,2011-05-05 08:30:00,1,2,1,121,Hibernating,179.0,United Kingdom
16992,10,5,1614.31,2011-11-29 11:50:00,5,4,4,544,Champions,322.86199999999997,United Kingdom
16996,30,6,1456.96,2011-11-09 16:43:00,4,5,4,454,Champions,242.82666666666668,United Kingdom
16997,288,3,702.0,2011-02-24 17:28:00,1,4,3,143,At Risk but Loyal,234.0,United Kingdom
16998,149,4,295.0,2011-07-13 09:44:00,2,4,2,242,At Risk but Loyal,73.75,United Kingdom
16999,23,2,484.82,2011-11-16 13:53:00,4,3,2,432,Potential Loyalist,242.41,United Kingdom
17001,0,11,3989.57,2011-12-09 09:38:00,5,5,5,555,Champions,362.6881818181818,United Kingdom
17002,85,3,1493.73,2011-09-15 12:40:00,2,4,4,244,At Risk but Loyal,497.91,United Kingdom
17004,46,2,1312.1399999999999,2011-10-24 14:25:00,3,3,4,334,Potential Loyalist,656.0699999999999,United Kingdom
17006,4,4,781.78,2011-12-05 12:09:00,5,4,3,543,Champions,195.445,United Kingdom
17007,50,6,889.9300000000001,2011-10-20 10:47:00,3,5,3,353,Loyal,148.3216666666667,United Kingdom
17010,18,1,195.36,2011-11-21 14:49:00,4,2,1,421,New Customers,195.36,United Kingdom
17011,30,1,270.9,2011-11-09 13:30:00,4,2,2,422,New Customers,270.9,United Kingdom
17014,8,3,583.4300000000001,2011-12-01 14:09:00,5,4,3,543,Champions,194.4766666666667,United Kingdom
17015,28,3,1838.6100000000001,2011-11-11 10:45:00,4,4,4,444,Champions,612.87,United Kingdom
17017,2,20,8694.26,2011-12-07 09:32:00,5,5,5,555,Champions,434.713,United Kingdom
17018,40,2,920.1,2011-10-30 11:42:00,3,3,3,333,Potential Loyalist,460.05,United Kingdom
17019,11,4,1258.08,2011-11-28 13:06:00,5,4,4,544,Champions,314.52,United Kingdom
17022,31,1,71.0,2011-11-08 17:09:00,4,2,1,421,New Customers,71.0,United Kingdom
17024,45,3,95.85,2011-10-25 13:47:00,3,4,1,341,Loyal,31.95,United Kingdom
17025,60,3,357.77,2011-10-10 09:06:00,3,4,2,342,Loyal,119.25666666666666,United Kingdom
17026,185,2,154.82999999999998,2011-06-07 14:28:00,1,3,1,131,Potential Loyalist,77.41499999999999,United Kingdom
17027,78,6,877.5600000000001,2011-09-22 12:24:00,2,5,3,253,At Risk but Loyal,146.26000000000002,United Kingdom
17029,110,2,716.0,2011-08-21 11:06:00,2,3,3,233,Potential Loyalist,358.0,United Kingdom
17030,63,1,146.87,2011-10-07 08:49:00,3,2,1,321,Potential Loyalist,146.87,United Kingdom
17031,11,2,380.35,2011-11-28 10:23:00,5,3,2,532,Potential Loyalist,190.175,United Kingdom
17033,86,3,1030.14,2011-09-14 14:34:00,2,4,4,244,At Risk but Loyal,343.38000000000005,United Kingdom
17034,16,3,745.52,2011-11-23 15:14:00,4,4,3,443,Champions,248.50666666666666,United Kingdom
17035,245,2,433.53000000000003,2011-04-08 11:23:00,1,3,2,132,Potential Loyalist,216.76500000000001,United Kingdom
17037,87,1,1267.32,2011-09-13 12:49:00,2,2,4,224,Hibernating,1267.32,United Kingdom
17038,30,1,112.4,2011-11-09 13:50:00,4,2,1,421,New Customers,112.4,United Kingdom
17040,137,1,449.73,2011-07-25 10:19:00,2,2,2,222,Hibernating,449.73,United Kingdom
17041,26,3,1071.49,2011-11-13 11:21:00,4,4,4,444,Champions,357.16333333333336,United Kingdom
17042,2,5,1036.58,2011-12-07 12:26:00,5,4,4,544,Champions,207.31599999999997,United Kingdom
17043,32,4,1735.18,2011-11-07 15:33:00,4,4,4,444,Champions,433.795,United Kingdom
17044,25,1,948.48,2011-11-14 14:28:00,4,2,4,424,New Customers,948.48,United Kingdom
17045,113,3,339.44,2011-08-18 17:09:00,2,4,2,242,At Risk but Loyal,113.14666666666666,United Kingdom
17046,157,1,642.02,2011-07-05 14:24:00,2,2,3,223,Hibernating,642.02,United Kingdom
17047,85,3,1100.9,2011-09-15 13:27:00,2,4,4,244,At Risk but Loyal,366.9666666666667,United Kingdom
17048,117,3,925.35,2011-08-14 11:49:00,2,4,3,243,At Risk but Loyal,308.45,United Kingdom
17049,2,9,5655.03,2011-12-07 10:48:00,5,5,5,555,Champions,628.3366666666666,United Kingdom
17050,96,6,3185.64,2011-09-04 13:48:00,2,5,5,255,At Risk but Loyal,530.9399999999999,United Kingdom
17051,194,1,240.89000000000001,2011-05-29 14:13:00,1,2,1,121,Hibernating,240.89000000000001,United Kingdom
17052,28,1,399.09,2011-11-11 14:50:00,4,2,2,422,New Customers,399.09,United Kingdom
17053,130,1,498.48,2011-08-01 10:23:00,2,2,3,223,Hibernating,498.48,United Kingdom
17054,28,5,1356.33,2011-11-11 12:56:00,4,4,4,444,Champions,271.26599999999996,United Kingdom
17058,81,3,1179.89,2011-09-19 10:13:00,2,4,4,244,At Risk but Loyal,393.2966666666667,United Kingdom
17059,29,5,3080.39,2011-11-10 12:27:00,4,4,5,445,Champions,616.078,United Kingdom
17060,266,1,234.24,2011-03-18 13:27:00,1,2,1,121,Hibernating,234.24,United Kingdom
17061,73,11,5232.2300000000005,2011-09-27 11:24:00,2,5,5,255,At Risk but Loyal,475.65727272727275,United Kingdom
17062,313,4,533.33,2011-01-30 11:01:00,1,4,3,143,At Risk but Loyal,133.3325,United Kingdom
17063,21,7,1461.14,2011-11-18 16:19:00,4,5,4,454,Champions,208.73428571428573,United Kingdom
17064,58,3,855.45,2011-10-12 10:18:00,3,4,3,343,Loyal,285.15000000000003,United Kingdom
17068,12,21,4552.14,2011-11-27 13:14:00,5,5,5,555,Champions,216.76857142857145,United Kingdom
17069,28,9,2709.7000000000003,2011-11-11 17:13:00,4,5,5,455,Champions,301.0777777777778,United Kingdom
17070,114,1,304.24,2011-08-17 17:01:00,2,2,2,222,Hibernating,304.24,United Kingdom
17071,28,9,2429.03,2011-11-11 16:31:00,4,5,5,455,Champions,269.89222222222224,United Kingdom
17073,17,4,1446.09,2011-11-22 11:47:00,4,4,4,444,Champions,361.5225,United Kingdom
17075,17,4,834.12,2011-11-22 11:58:00,4,4,3,443,Champions,208.53,United Kingdom
17076,36,3,841.0799999999999,2011-11-03 17:53:00,3,4,3,343,Loyal,280.35999999999996,United Kingdom
17078,36,2,378.2,2011-11-03 19:17:00,3,3,2,332,Potential Loyalist,189.1,United Kingdom
17079,78,1,118.80000000000001,2011-09-22 15:34:00,2,2,1,221,Hibernating,118.80000000000001,United Kingdom
17080,22,2,287.62,2011-11-17 12:59:00,4,3,2,432,Potential Loyalist,143.81,United Kingdom
17081,25,2,288.91,2011-11-14 12:56:00,4,3,2,432,Potential Loyalist,144.455,United Kingdom
17082,33,2,2003.85,2011-11-06 15:17:00,3,3,4,334,Potential Loyalist,1001.925,United Kingdom
17083,109,3,1405.78,2011-08-22 15:43:00,2,4,4,244,At Risk but Loyal,468.5933333333333,United Kingdom
17084,35,2,2747.9900000000002,2011-11-04 14:54:00,3,3,5,335,Potential Loyalist,1373.9950000000001,United Kingdom
17085,123,5,1562.4,2011-08-08 14:15:00,2,4,4,244,At Risk but Loyal,312.48,United Kingdom
17086,7,6,2050.08,2011-12-02 13:54:00,5,5,4,554,Champions,341.68,United Kingdom
17088,28,4,1991.01,2011-11-11 14:23:00,4,4,4,444,Champions,497.7525,United Kingdom
17090,4,7,1974.65,2011-12-05 13:44:00,5,5,4,554,Champions,282.09285714285716,United Kingdom
17091,2,9,3827.76,2011-12-07 10:43:00,5,5,5,555,Champions,425.3066666666667,United Kingdom
17092,50,4,1774.03,2011-10-20 19:51:00,3,4,4,344,Loyal,443.5075,United Kingdom
17094,322,1,302.0,2011-01-21 13:09:00,1,2,2,122,Hibernating,302.0,United Kingdom
17095,22,3,1324.16,2011-11-17 12:21:00,4,4,4,444,Champions,441.3866666666667,United Kingdom
17096,15,4,1022.13,2011-11-24 15:01:00,4,4,4,444,Champions,255.5325,United Kingdom
17097,2,8,954.42,2011-12-07 17:05:00,5,5,4,554,Champions,119.3025,Spain
17100,18,2,971.74,2011-11-21 16:36:00,4,3,4,434,Potential Loyalist,485.87,United Kingdom
17101,10,4,1621.73,2011-11-29 13:57:00,5,4,4,544,Champions,405.4325,United Kingdom
17102,261,1,25.5,2011-03-23 10:08:00,1,2,1,121,Hibernating,25.5,United Kingdom
17105,159,2,665.78,2011-07-03 15:53:00,2,3,3,233,Potential Loyalist,332.89,United Kingdom
17107,33,6,10797.48,2011-11-06 14:14:00,3,5,5,355,Loyal,1799.58,United Kingdom
17109,29,6,881.29,2011-11-10 16:59:00,4,5,3,453,Champions,146.88166666666666,United Kingdom
17110,165,1,163.29999999999998,2011-06-27 12:58:00,2,2,1,221,Hibernating,163.29999999999998,United Kingdom
17111,47,1,231.61,2011-10-23 15:59:00,3,2,1,321,Potential Loyalist,231.61,United Kingdom
17114,5,8,801.12,2011-12-04 12:17:00,5,5,3,553,Champions,100.14,United Kingdom
17115,8,3,837.5,2011-12-01 14:30:00,5,4,3,543,Champions,279.1666666666667,United Kingdom
17117,288,1,116.19999999999999,2011-02-24 13:54:00,1,2,1,121,Hibernating,116.19999999999999,United Kingdom
17118,317,1,157.02,2011-01-26 12:19:00,1,2,1,121,Hibernating,157.02,United Kingdom
17119,3,2,606.91,2011-12-06 14:40:00,5,3,3,533,Potential Loyalist,303.455,United Kingdom
17120,233,1,307.46,2011-04-20 15:21:00,1,2,2,122,Hibernating,307.46,United Kingdom
17122,119,1,138.32,2011-08-12 14:33:00,2,2,1,221,Hibernating,138.32,United Kingdom
17123,161,1,345.29999999999995,2011-07-01 10:47:00,2,2,2,222,Hibernating,345.29999999999995,United Kingdom
17124,185,1,294.24,2011-06-07 14:02:00,1,2,2,122,Hibernating,294.24,United Kingdom
17125,50,1,230.5,2011-10-20 14:41:00,3,2,1,321,Potential Loyalist,230.5,United Kingdom
17126,152,5,989.45,2011-07-10 13:52:00,2,4,4,244,At Risk but Loyal,197.89000000000001,United Kingdom
17128,334,1,157.09,2011-01-09 12:02:00,1,2,1,121,Hibernating,157.09,United Kingdom
17131,5,5,2463.17,2011-12-04 12:52:00,5,4,5,545,Champions,492.634,United Kingdom
17133,15,7,4892.240000000001,2011-11-24 12:27:00,4,5,5,455,Champions,698.8914285714287,United Kingdom
17134,106,2,413.2,2011-08-25 09:53:00,2,3,2,232,Potential Loyalist,206.6,United Kingdom
17135,16,7,1139.73,2011-11-23 16:48:00,4,5,4,454,Champions,162.81857142857143,United Kingdom
17138,275,1,380.5,2011-03-09 11:54:00,1,2,2,122,Hibernating,380.5,United Kingdom
17139,15,12,10650.77,2011-11-24 10:12:00,4,5,5,455,Champions,887.5641666666667,United Kingdom
17140,247,1,454.12,2011-04-06 13:33:00,1,2,2,122,Hibernating,454.12,United Kingdom
17142,239,1,579.0,2011-04-14 18:22:00,1,2,3,123,Hibernating,579.0,United Kingdom
17144,1,2,984.57,2011-12-08 17:57:00,5,3,4,534,Potential Loyalist,492.285,United Kingdom
17146,105,3,749.78,2011-08-26 12:44:00,2,4,3,243,At Risk but Loyal,249.92666666666665,United Kingdom
17147,22,4,1714.59,2011-11-17 12:32:00,4,4,4,444,Champions,428.6475,United Kingdom
17148,51,1,124.88,2011-10-19 09:59:00,3,2,1,321,Potential Loyalist,124.88,United Kingdom
17152,194,3,1689.5,2011-05-29 12:19:00,1,4,4,144,At Risk but Loyal,563.1666666666666,United Kingdom
17153,24,1,213.78,2011-11-15 13:42:00,4,2,1,421,New Customers,213.78,United Kingdom
17154,75,1,329.34,2011-09-25 13:42:00,2,2,2,222,Hibernating,329.34,United Kingdom
17155,17,2,251.70000000000002,2011-11-22 12:38:00,4,3,2,432,Potential Loyalist,125.85000000000001,United Kingdom
17157,7,2,319.0,2011-12-02 09:10:00,5,3,2,532,Potential Loyalist,159.5,United Kingdom
17158,32,3,1266.97,2011-11-07 15:15:00,4,4,4,444,Champions,422.3233333333333,United Kingdom
17159,21,3,1538.88,2011-11-18 10:52:00,4,4,4,444,Champions,512.96,United Kingdom
17160,31,6,3518.03,2011-11-08 14:05:00,4,5,5,455,Champions,586.3383333333334,United Kingdom
17162,28,10,1715.46,2011-11-11 11:34:00,4,5,4,454,Champions,171.546,United Kingdom
17163,21,2,293.1,2011-11-18 08:57:00,4,3,2,432,Potential Loyalist,146.55,United Kingdom
17164,32,7,2467.35,2011-11-07 09:14:00,4,5,5,455,Champions,352.4785714285714,United Kingdom
17165,284,1,158.68,2011-02-28 16:39:00,1,2,1,121,Hibernating,158.68,United Kingdom
17166,38,2,206.34,2011-11-01 09:46:00,3,3,1,331,Potential Loyalist,103.17,United Kingdom
17169,57,2,835.78,2011-10-13 10:25:00,3,3,3,333,Potential Loyalist,417.89,United Kingdom
17171,289,1,224.91,2011-02-23 16:37:00,1,2,1,121,Hibernating,224.91,United Kingdom
17172,78,1,317.76,2011-09-22 09:36:00,2,2,2,222,Hibernating,317.76,United Kingdom
17173,5,8,3766.6,2011-12-04 14:40:00,5,5,5,555,Champions,470.825,United Kingdom
17174,217,1,59.9,2011-05-06 11:47:00,1,2,1,121,Hibernating,59.9,United Kingdom
17175,44,4,1443.69,2011-10-26 15:31:00,3,4,4,344,Loyal,360.9225,United Kingdom
17176,201,1,306.13,2011-05-22 12:41:00,1,2,2,122,Hibernating,306.13,United Kingdom
17179,178,3,711.79,2011-06-14 16:48:00,2,4,3,243,At Risk but Loyal,237.26333333333332,United Kingdom
17180,56,4,783.97,2011-10-14 15:46:00,3,4,3,343,Loyal,195.9925,United Kingdom
17181,57,2,239.92000000000002,2011-10-13 14:48:00,3,3,1,331,Potential Loyalist,119.96000000000001,United Kingdom
17183,7,6,3347.31,2011-12-02 10:07:00,5,5,5,555,Champions,557.885,United Kingdom
17186,46,2,144.0,2011-10-24 10:20:00,3,3,1,331,Potential Loyalist,72.0,United Kingdom
17187,226,1,203.95,2011-04-27 12:39:00,1,2,1,121,Hibernating,203.95,United Kingdom
17188,11,7,2474.23,2011-11-28 13:53:00,5,5,5,555,Champions,353.4614285714286,United Kingdom
17189,106,2,383.75,2011-08-25 19:39:00,2,3,2,232,Potential Loyalist,191.875,United Kingdom
17190,58,2,444.74,2011-10-12 11:33:00,3,3,2,332,Potential Loyalist,222.37,United Kingdom
17191,28,7,2093.68,2011-11-11 16:58:00,4,5,5,455,Champions,299.09714285714284,United Kingdom
17193,35,7,1699.3000000000002,2011-11-04 12:47:00,3,5,4,354,Loyal,242.7571428571429,United Kingdom
17194,273,2,262.62,2011-03-11 12:05:00,1,3,2,132,Potential Loyalist,131.31,United Kingdom
17197,29,1,1013.01,2011-11-10 10:32:00,4,2,4,424,New Customers,1013.01,United Kingdom
17198,23,3,692.22,2011-11-16 10:39:00,4,4,3,443,Champions,230.74,United Kingdom
17201,53,1,289.78,2011-10-17 11:55:00,3,2,2,322,Potential Loyalist,289.78,United Kingdom
17203,35,6,3560.08,2011-11-04 12:27:00,3,5,5,355,Loyal,593.3466666666667,United Kingdom
17204,175,4,1564.56,2011-06-17 14:46:00,2,4,4,244,At Risk but Loyal,391.14,United Kingdom
17205,53,1,384.08,2011-10-17 12:46:00,3,2,2,322,Potential Loyalist,384.08,United Kingdom
17206,53,1,204.24,2011-10-17 13:25:00,3,2,1,321,Potential Loyalist,204.24,United Kingdom
17211,26,8,2317.2200000000003,2011-11-13 12:03:00,4,5,5,455,Champions,289.65250000000003,United Kingdom
17212,253,1,226.85,2011-03-31 19:42:00,1,2,1,121,Hibernating,226.85,United Kingdom
17213,40,7,2781.23,2011-10-30 14:53:00,3,5,5,355,Loyal,397.31857142857143,United Kingdom
17214,60,6,1059.1200000000001,2011-10-10 13:17:00,3,5,4,354,Loyal,176.52,United Kingdom
17217,234,1,113.5,2011-04-19 17:19:00,1,2,1,121,Hibernating,113.5,United Kingdom
17218,4,10,1951.97,2011-12-05 13:52:00,5,5,4,554,Champions,195.197,United Kingdom
17219,31,1,114.23,2011-11-08 11:25:00,4,2,1,421,New Customers,114.23,United Kingdom
17220,24,14,3187.55,2011-11-15 13:47:00,4,5,5,455,Champions,227.68214285714288,United Kingdom
17221,7,2,334.48,2011-12-02 13:35:00,5,3,2,532,Potential Loyalist,167.24,United Kingdom
17222,65,1,328.65,2011-10-05 13:58:00,3,2,2,322,Potential Loyalist,328.65,United Kingdom
17223,310,2,416.89,2011-02-02 15:57:00,1,3,2,132,Potential Loyalist,208.445,United Kingdom
17226,308,1,393.49,2011-02-04 11:52:00,1,2,2,122,Hibernating,393.49,United Kingdom
17227,18,6,939.32,2011-11-21 10:51:00,4,5,4,454,Champions,156.55333333333334,United Kingdom
17228,15,8,1906.09,2011-11-24 10:24:00,4,5,4,454,Champions,238.26125,United Kingdom
17229,96,2,318.76,2011-09-04 13:56:00,2,3,2,232,Potential Loyalist,159.38,United Kingdom
17230,264,8,3638.41,2011-03-20 16:12:00,1,5,5,155,At Risk but Loyal,454.80125,United Kingdom
17231,12,10,3124.72,2011-11-27 15:18:00,5,5,5,555,Champions,312.472,United Kingdom
17232,2,2,417.77,2011-12-07 12:21:00,5,3,2,532,Potential Loyalist,208.885,United Kingdom
17233,35,1,190.88,2011-11-04 14:06:00,3,2,1,321,Potential Loyalist,190.88,United Kingdom
17234,182,1,149.89000000000001,2011-06-10 11:20:00,1,2,1,121,Hibernating,149.89000000000001,United Kingdom
17235,25,2,550.06,2011-11-14 15:51:00,4,3,3,433,Potential Loyalist,275.03,United Kingdom
17236,12,6,916.13,2011-11-27 12:00:00,5,5,3,553,Champions,152.68833333333333,United Kingdom
17237,11,2,314.69,2011-11-28 15:02:00,5,3,2,532,Potential Loyalist,157.345,United Kingdom
17238,2,17,3719.1,2011-12-07 11:35:00,5,5,5,555,Champions,218.7705882352941,United Kingdom
17239,312,1,382.5,2011-01-31 09:41:00,1,2,2,122,Hibernating,382.5,United Kingdom
17242,108,2,1135.04,2011-08-23 14:55:00,2,3,4,234,Potential Loyalist,567.52,United Kingdom
17243,1,26,8540.05,2011-12-08 13:26:00,5,5,5,555,Champions,328.4634615384615,United Kingdom
17244,53,1,954.9,2011-10-17 15:19:00,3,2,4,324,Potential Loyalist,954.9,United Kingdom
17245,204,1,171.45,2011-05-19 10:43:00,1,2,1,121,Hibernating,171.45,United Kingdom
17247,15,1,280.09000000000003,2011-11-24 15:21:00,4,2,2,422,New Customers,280.09000000000003,United Kingdom
17248,120,1,318.65,2011-08-11 13:34:00,2,2,2,222,Hibernating,318.65,United Kingdom
17250,3,2,381.97,2011-12-06 12:15:00,5,3,2,532,Potential Loyalist,190.985,United Kingdom
17251,362,1,269.83,2010-12-12 11:06:00,1,2,2,122,Hibernating,269.83,United Kingdom
17252,116,2,348.91,2011-08-15 09:45:00,2,3,2,232,Potential Loyalist,174.455,United Kingdom
17253,18,1,178.26,2011-11-21 12:59:00,4,2,1,421,New Customers,178.26,United Kingdom
17254,4,2,271.19,2011-12-05 12:46:00,5,3,2,532,Potential Loyalist,135.595,United Kingdom
17255,40,2,291.48,2011-10-30 12:18:00,3,3,2,332,Potential Loyalist,145.74,United Kingdom
17256,107,2,240.0,2011-08-24 13:30:00,2,3,1,231,Potential Loyalist,120.0,United Kingdom
